subject_id,gender_sr,age_sr,party,party_dem,party_rep,ideo,ideo_lib,ideo_con,peoria_treat,imm_treat,ubi_treat,peoria_targeting,imm_targeting,ubi_targeting,target_dummy,treat_dummy,persuade,peoria_cond
3022,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3022,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3023,2,64,1,1,NA,1,1,NA,naive,single_best,naive,NA,NA,NA,0,1,5,video
3023,2,64,1,1,NA,1,1,NA,naive,single_best,naive,NA,NA,NA,0,NA,4,video
3023,2,64,1,1,NA,1,1,NA,naive,single_best,naive,NA,NA,NA,0,NA,7,video
3024,2,42,2,NA,2,4,NA,NA,targeting,control,naive,cov_profile_3,NA,NA,1,1,3,video
3024,2,42,2,NA,2,4,NA,NA,targeting,control,naive,cov_profile_3,NA,NA,0,NA,4,video
3024,2,42,2,NA,2,4,NA,NA,targeting,control,naive,cov_profile_3,NA,NA,0,NA,4,video
3025,2,19,1,2,NA,1,1,NA,naive,single_best,naive,NA,NA,NA,0,1,1,video
3025,2,19,1,2,NA,1,1,NA,naive,single_best,naive,NA,NA,NA,0,NA,6,video
3025,2,19,1,2,NA,1,1,NA,naive,single_best,naive,NA,NA,NA,0,NA,7,video
3026,2,39,1,2,NA,3,NA,NA,naive,naive,naive,NA,NA,NA,0,0,3,control
3026,2,39,1,2,NA,3,NA,NA,naive,naive,naive,NA,NA,NA,0,NA,3,control
3026,2,39,1,2,NA,3,NA,NA,naive,naive,naive,NA,NA,NA,0,NA,4,control
3027,2,53,1,2,NA,1,2,NA,single_best,targeting,control,NA,cov_profile_3,NA,0,1,5,video
3027,2,53,1,2,NA,1,2,NA,single_best,targeting,control,NA,cov_profile_3,NA,0,NA,4,video
3027,2,53,1,2,NA,1,2,NA,single_best,targeting,control,NA,cov_profile_3,NA,1,NA,7,video
3028,2,18,3,NA,NA,1,1,NA,naive,naive,single_best,NA,NA,NA,0,0,2,control
3028,2,18,3,NA,NA,1,1,NA,naive,naive,single_best,NA,NA,NA,0,NA,1,control
3028,2,18,3,NA,NA,1,1,NA,naive,naive,single_best,NA,NA,NA,0,NA,4,control
3029,2,43,1,1,NA,2,NA,1,naive,targeting,naive,NA,cov_profile_3,NA,0,0,5,control
3029,2,43,1,1,NA,2,NA,1,naive,targeting,naive,NA,cov_profile_3,NA,0,NA,1,control
3029,2,43,1,1,NA,2,NA,1,naive,targeting,naive,NA,cov_profile_3,NA,1,NA,1,control
3030,1,30,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3030,1,30,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3030,1,30,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3031,2,39,3,NA,NA,4,NA,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,1,1,5,video
3031,2,39,3,NA,NA,4,NA,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,0,NA,4,video
3031,2,39,3,NA,NA,4,NA,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,0,NA,7,video
3032,1,21,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_2,0,0,3,control
3032,1,21,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_2,1,NA,4,control
3032,1,21,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_2,0,NA,5,control
3033,1,23,1,1,NA,2,NA,1,targeting,control,single_best,cov_profile_3,NA,NA,1,0,5,control
3033,1,23,1,1,NA,2,NA,1,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,7,control
3033,1,23,1,1,NA,2,NA,1,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,6,control
3034,1,37,1,1,NA,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,1,4,video
3034,1,37,1,1,NA,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,NA,2,video
3034,1,37,1,1,NA,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,NA,7,video
3035,1,23,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_1,NA,NA,1,1,3,video
3035,1,23,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,2,video
3035,1,23,3,NA,NA,3,NA,NA,targeting,naive,single_best,cov_profile_1,NA,NA,0,NA,5,video
3036,2,24,1,2,NA,4,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,1,5,video
3036,2,24,1,2,NA,4,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,0,NA,1,video
3036,2,24,1,2,NA,4,NA,NA,single_best,targeting,single_best,NA,cov_profile_1,NA,1,NA,5,video
3037,2,66,1,1,NA,1,1,NA,naive,single_best,control,NA,NA,NA,0,0,3,control
3037,2,66,1,1,NA,1,1,NA,naive,single_best,control,NA,NA,NA,0,NA,1,control
3037,2,66,1,1,NA,1,1,NA,naive,single_best,control,NA,NA,NA,0,NA,5,control
3038,2,26,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_2,NA,NA,1,1,1,video
3038,2,26,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_2,NA,NA,0,NA,1,video
3038,2,26,1,1,NA,1,1,NA,targeting,single_best,naive,cov_profile_2,NA,NA,0,NA,7,video
3039,2,37,1,1,NA,1,1,NA,single_best,naive,single_best,NA,NA,NA,0,0,5,control
3039,2,37,1,1,NA,1,1,NA,single_best,naive,single_best,NA,NA,NA,0,NA,1,control
3039,2,37,1,1,NA,1,1,NA,single_best,naive,single_best,NA,NA,NA,0,NA,7,control
3040,2,25,1,2,NA,3,NA,NA,NA,NA,naive,NA,NA,NA,NA,NA,NA,NA
3040,2,25,1,2,NA,3,NA,NA,NA,NA,naive,NA,NA,NA,0,NA,NA,NA
3040,2,25,1,2,NA,3,NA,NA,NA,NA,naive,NA,NA,NA,NA,NA,NA,NA
3041,2,35,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_1,1,0,4,control
3041,2,35,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_1,1,NA,5,control
3041,2,35,1,1,NA,1,1,NA,targeting,naive,targeting,cov_profile_2,NA,cov_profile_1,0,NA,7,control
3042,2,35,3,NA,NA,4,NA,NA,naive,control,targeting,NA,NA,cov_profile_3,0,0,4,control
3042,2,35,3,NA,NA,4,NA,NA,naive,control,targeting,NA,NA,cov_profile_3,1,NA,4,control
3042,2,35,3,NA,NA,4,NA,NA,naive,control,targeting,NA,NA,cov_profile_3,0,NA,4,control
3043,1,65,2,NA,1,2,NA,1,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,NA,NA
3043,1,65,2,NA,1,2,NA,1,NA,targeting,NA,NA,cov_profile_1,NA,NA,NA,NA,NA
3043,1,65,2,NA,1,2,NA,1,NA,targeting,NA,NA,cov_profile_1,NA,1,NA,NA,NA
3044,2,35,1,1,NA,1,2,NA,single_best,targeting,control,NA,cov_profile_1,NA,0,1,4,video
3044,2,35,1,1,NA,1,2,NA,single_best,targeting,control,NA,cov_profile_1,NA,0,NA,2,video
3044,2,35,1,1,NA,1,2,NA,single_best,targeting,control,NA,cov_profile_1,NA,1,NA,5,video
3045,2,65,4,NA,NA,4,NA,NA,NA,single_best,single_best,NA,NA,NA,NA,NA,NA,NA
3045,2,65,4,NA,NA,4,NA,NA,NA,single_best,single_best,NA,NA,NA,0,NA,1,NA
3045,2,65,4,NA,NA,4,NA,NA,NA,single_best,single_best,NA,NA,NA,0,NA,NA,NA
3046,2,27,2,NA,2,4,NA,NA,targeting,targeting,naive,cov_profile_1,cov_profile_1,NA,1,0,4,control
3046,2,27,2,NA,2,4,NA,NA,targeting,targeting,naive,cov_profile_1,cov_profile_1,NA,0,NA,4,control
3046,2,27,2,NA,2,4,NA,NA,targeting,targeting,naive,cov_profile_1,cov_profile_1,NA,1,NA,4,control
3047,2,21,1,1,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_2,0,1,5,video
3047,2,21,1,1,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_2,1,NA,1,video
3047,2,21,1,1,NA,4,NA,NA,single_best,single_best,targeting,NA,NA,cov_profile_2,0,NA,7,video
3048,2,45,2,NA,1,2,NA,1,single_best,single_best,single_best,NA,NA,NA,0,0,2,control
3048,2,45,2,NA,1,2,NA,1,single_best,single_best,single_best,NA,NA,NA,0,NA,5,control
3048,2,45,2,NA,1,2,NA,1,single_best,single_best,single_best,NA,NA,NA,0,NA,3,control
3049,2,35,4,NA,NA,4,NA,NA,single_best,single_best,control,NA,NA,NA,0,1,5,video
3049,2,35,4,NA,NA,4,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,7,video
3049,2,35,4,NA,NA,4,NA,NA,single_best,single_best,control,NA,NA,NA,0,NA,1,video
3050,2,28,2,NA,1,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,1,4,video
3050,2,28,2,NA,1,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,NA,7,video
3050,2,28,2,NA,1,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,NA,1,video
3051,2,46,2,NA,1,1,1,NA,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_2,0,1,2,video
3051,2,46,2,NA,1,1,1,NA,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_2,1,NA,2,video
3051,2,46,2,NA,1,1,1,NA,single_best,targeting,targeting,NA,cov_profile_2,cov_profile_2,1,NA,7,video
3052,1,51,1,1,NA,2,NA,1,single_best,single_best,single_best,NA,NA,NA,0,0,3,control
3052,1,51,1,1,NA,2,NA,1,single_best,single_best,single_best,NA,NA,NA,0,NA,1,control
3052,1,51,1,1,NA,2,NA,1,single_best,single_best,single_best,NA,NA,NA,0,NA,7,control
3053,1,41,1,1,NA,1,1,NA,single_best,naive,naive,NA,NA,NA,0,0,5,control
3053,1,41,1,1,NA,1,1,NA,single_best,naive,naive,NA,NA,NA,0,NA,1,control
3053,1,41,1,1,NA,1,1,NA,single_best,naive,naive,NA,NA,NA,0,NA,7,control
3054,2,52,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,1,5,video
3054,2,52,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,2,video
3054,2,52,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,6,video
3055,1,82,1,1,NA,2,NA,2,naive,naive,single_best,NA,NA,NA,0,0,5,control
3055,1,82,1,1,NA,2,NA,2,naive,naive,single_best,NA,NA,NA,0,NA,3,control
3055,1,82,1,1,NA,2,NA,2,naive,naive,single_best,NA,NA,NA,0,NA,5,control
3056,2,53,2,NA,2,2,NA,2,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_1,1,1,3,video
3056,2,53,2,NA,2,2,NA,2,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_1,1,NA,4,video
3056,2,53,2,NA,2,2,NA,2,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_1,0,NA,4,video
3057,1,35,2,NA,2,2,NA,2,single_best,naive,single_best,NA,NA,NA,0,0,4,control
3057,1,35,2,NA,2,2,NA,2,single_best,naive,single_best,NA,NA,NA,0,NA,3,control
3057,1,35,2,NA,2,2,NA,2,single_best,naive,single_best,NA,NA,NA,0,NA,5,control
3058,2,23,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_3,cov_profile_1,NA,1,1,1,video
3058,2,23,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_3,cov_profile_1,NA,0,NA,1,video
3058,2,23,1,1,NA,1,1,NA,targeting,targeting,single_best,cov_profile_3,cov_profile_1,NA,1,NA,7,video
3059,1,42,1,1,NA,2,NA,1,naive,targeting,single_best,NA,cov_profile_1,NA,0,0,4,control
3059,1,42,1,1,NA,2,NA,1,naive,targeting,single_best,NA,cov_profile_1,NA,0,NA,1,control
3059,1,42,1,1,NA,2,NA,1,naive,targeting,single_best,NA,cov_profile_1,NA,1,NA,7,control
3060,2,46,3,NA,NA,3,NA,NA,single_best,naive,naive,NA,NA,NA,0,1,1,video
3060,2,46,3,NA,NA,3,NA,NA,single_best,naive,naive,NA,NA,NA,0,NA,7,video
3060,2,46,3,NA,NA,3,NA,NA,single_best,naive,naive,NA,NA,NA,0,NA,4,video
3061,1,71,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,0,1,control
3061,1,71,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,NA,7,control
3061,1,71,2,NA,1,2,NA,1,single_best,control,single_best,NA,NA,NA,0,NA,1,control
3062,2,20,1,1,NA,4,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA
3062,2,20,1,1,NA,4,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA
3062,2,20,1,1,NA,4,NA,NA,NA,control,NA,NA,NA,NA,0,NA,NA,NA
3063,1,28,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_2,0,0,4,control
3063,1,28,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_2,1,NA,1,control
3063,1,28,3,NA,NA,4,NA,NA,single_best,control,targeting,NA,NA,cov_profile_2,0,NA,2,control
3064,1,40,1,2,NA,1,2,NA,single_best,control,control,NA,NA,NA,0,1,5,video
3064,1,40,1,2,NA,1,2,NA,single_best,control,control,NA,NA,NA,0,NA,1,video
3064,1,40,1,2,NA,1,2,NA,single_best,control,control,NA,NA,NA,0,NA,7,video
3065,2,62,2,NA,1,2,NA,1,NA,control,NA,NA,NA,NA,NA,NA,NA,NA
3065,2,62,2,NA,1,2,NA,1,NA,control,NA,NA,NA,NA,NA,NA,NA,NA
3065,2,62,2,NA,1,2,NA,1,NA,control,NA,NA,NA,NA,0,NA,NA,NA
3066,1,26,3,NA,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,0,2,control
3066,1,26,3,NA,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,1,control
3066,1,26,3,NA,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,7,control
3067,2,67,3,NA,NA,2,NA,2,naive,targeting,naive,NA,cov_profile_2,NA,0,0,3,control
3067,2,67,3,NA,NA,2,NA,2,naive,targeting,naive,NA,cov_profile_2,NA,0,NA,7,control
3067,2,67,3,NA,NA,2,NA,2,naive,targeting,naive,NA,cov_profile_2,NA,1,NA,7,control
3068,2,77,1,1,NA,1,2,NA,targeting,control,single_best,cov_profile_1,NA,NA,1,0,5,control
3068,2,77,1,1,NA,1,2,NA,targeting,control,single_best,cov_profile_1,NA,NA,0,NA,7,control
3068,2,77,1,1,NA,1,2,NA,targeting,control,single_best,cov_profile_1,NA,NA,0,NA,7,control
3069,2,24,3,NA,NA,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,1,4,video
3069,2,24,3,NA,NA,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,NA,7,video
3069,2,24,3,NA,NA,3,NA,NA,naive,single_best,single_best,NA,NA,NA,0,NA,7,video
3070,2,62,2,NA,1,2,NA,1,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,1,1,3,video
3070,2,62,2,NA,1,2,NA,1,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,0,NA,7,video
3070,2,62,2,NA,1,2,NA,1,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,1,NA,1,video
3071,2,66,3,NA,NA,3,NA,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_3,cov_profile_1,1,1,4,video
3071,2,66,3,NA,NA,3,NA,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_3,cov_profile_1,1,NA,6,video
3071,2,66,3,NA,NA,3,NA,NA,targeting,targeting,targeting,cov_profile_1,cov_profile_3,cov_profile_1,1,NA,4,video
3072,2,75,4,NA,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,1,5,video
3072,2,75,4,NA,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,6,video
3072,2,75,4,NA,NA,4,NA,NA,single_best,control,single_best,NA,NA,NA,0,NA,6,video
3073,2,82,1,1,NA,3,NA,NA,naive,naive,naive,NA,NA,NA,0,0,4,control
3073,2,82,1,1,NA,3,NA,NA,naive,naive,naive,NA,NA,NA,0,NA,6,control
3073,2,82,1,1,NA,3,NA,NA,naive,naive,naive,NA,NA,NA,0,NA,6,control
3074,2,57,2,NA,1,2,NA,1,targeting,control,control,cov_profile_3,NA,NA,1,0,4,control
3074,2,57,2,NA,1,2,NA,1,targeting,control,control,cov_profile_3,NA,NA,0,NA,4,control
3074,2,57,2,NA,1,2,NA,1,targeting,control,control,cov_profile_3,NA,NA,0,NA,1,control
3075,2,70,2,NA,1,2,NA,1,NA,NA,control,NA,NA,NA,NA,NA,NA,NA
3075,2,70,2,NA,1,2,NA,1,NA,NA,control,NA,NA,NA,0,NA,NA,NA
3075,2,70,2,NA,1,2,NA,1,NA,NA,control,NA,NA,NA,NA,NA,NA,NA
3076,2,77,1,1,NA,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,0,2,control
3076,2,77,1,1,NA,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,NA,3,control
3076,2,77,1,1,NA,2,NA,1,single_best,naive,single_best,NA,NA,NA,0,NA,5,control
3077,2,90,3,NA,NA,3,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,0,3,control
3077,2,90,3,NA,NA,3,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,1,NA,7,control
3077,2,90,3,NA,NA,3,NA,NA,single_best,control,targeting,NA,NA,cov_profile_3,0,NA,2,control
3078,2,63,2,NA,1,2,NA,1,targeting,control,single_best,cov_profile_3,NA,NA,1,1,4,video
3078,2,63,2,NA,1,2,NA,1,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,7,video
3078,2,63,2,NA,1,2,NA,1,targeting,control,single_best,cov_profile_3,NA,NA,0,NA,1,video
3079,2,58,3,NA,NA,4,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,1,4,video
3079,2,58,3,NA,NA,4,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,NA,4,video
3079,2,58,3,NA,NA,4,NA,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,0,NA,1,video
3080,2,71,2,NA,1,2,NA,2,targeting,single_best,control,cov_profile_3,NA,NA,1,1,2,video
3080,2,71,2,NA,1,2,NA,2,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,1,video
3080,2,71,2,NA,1,2,NA,2,targeting,single_best,control,cov_profile_3,NA,NA,0,NA,4,video
3081,2,67,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,1,3,video
3081,2,67,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,7,video
3081,2,67,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,4,video
3082,2,60,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,1,5,video
3082,2,60,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,1,video
3082,2,60,2,NA,1,2,NA,1,single_best,control,naive,NA,NA,NA,0,NA,7,video
3083,2,73,2,NA,1,2,NA,1,targeting,naive,control,cov_profile_1,NA,NA,1,1,5,video
3083,2,73,2,NA,1,2,NA,1,targeting,naive,control,cov_profile_1,NA,NA,0,NA,7,video
3083,2,73,2,NA,1,2,NA,1,targeting,naive,control,cov_profile_1,NA,NA,0,NA,1,video
3084,2,69,1,2,NA,3,NA,NA,targeting,naive,control,cov_profile_3,NA,NA,1,1,5,video
3084,2,69,1,2,NA,3,NA,NA,targeting,naive,control,cov_profile_3,NA,NA,0,NA,7,video
3084,2,69,1,2,NA,3,NA,NA,targeting,naive,control,cov_profile_3,NA,NA,0,NA,4,video
3085,2,73,1,2,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_1,NA,1,1,4,video
3085,2,73,1,2,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_1,NA,0,NA,6,video
3085,2,73,1,2,NA,3,NA,NA,targeting,targeting,single_best,cov_profile_1,cov_profile_1,NA,1,NA,5,video
3086,2,67,1,2,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,0,2,control
3086,2,67,1,2,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,NA,1,control
3086,2,67,1,2,NA,3,NA,NA,single_best,single_best,naive,NA,NA,NA,0,NA,6,control
3087,2,69,1,2,NA,1,2,NA,targeting,control,control,cov_profile_2,NA,NA,1,0,4,control
3087,2,69,1,2,NA,1,2,NA,targeting,control,control,cov_profile_2,NA,NA,0,NA,5,control
3087,2,69,1,2,NA,1,2,NA,targeting,control,control,cov_profile_2,NA,NA,0,NA,6,control
3088,2,74,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_2,NA,0,1,3,video
3088,2,74,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_2,NA,0,NA,6,video
3088,2,74,3,NA,NA,3,NA,NA,single_best,targeting,single_best,NA,cov_profile_2,NA,1,NA,6,video
3089,2,63,1,1,NA,1,2,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,0,3,control
3089,2,63,1,1,NA,1,2,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,NA,6,control
3089,2,63,1,1,NA,1,2,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,NA,5,control
3090,2,68,1,1,NA,1,2,NA,targeting,single_best,control,cov_profile_2,NA,NA,1,1,1,video
3090,2,68,1,1,NA,1,2,NA,targeting,single_best,control,cov_profile_2,NA,NA,0,NA,2,video
3090,2,68,1,1,NA,1,2,NA,targeting,single_best,control,cov_profile_2,NA,NA,0,NA,7,video
3091,2,70,1,1,NA,2,NA,2,naive,single_best,single_best,NA,NA,NA,0,0,4,control
3091,2,70,1,1,NA,2,NA,2,naive,single_best,single_best,NA,NA,NA,0,NA,2,control
3091,2,70,1,1,NA,2,NA,2,naive,single_best,single_best,NA,NA,NA,0,NA,6,control
3092,2,77,3,NA,NA,3,NA,NA,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,1,1,4,video
3092,2,77,3,NA,NA,3,NA,NA,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,0,NA,4,video
3092,2,77,3,NA,NA,3,NA,NA,targeting,targeting,control,cov_profile_3,cov_profile_2,NA,1,NA,4,video
3093,2,69,3,NA,NA,3,NA,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,0,3,control
3093,2,69,3,NA,NA,3,NA,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,NA,7,control
3093,2,69,3,NA,NA,3,NA,NA,targeting,targeting,targeting,cov_profile_3,cov_profile_1,cov_profile_1,1,NA,4,control
3094,2,73,2,NA,2,2,NA,2,single_best,naive,targeting,NA,NA,cov_profile_1,0,0,5,control
3094,2,73,2,NA,2,2,NA,2,single_best,naive,targeting,NA,NA,cov_profile_1,1,NA,7,control
3094,2,73,2,NA,2,2,NA,2,single_best,naive,targeting,NA,NA,cov_profile_1,0,NA,1,control
3095,2,69,3,NA,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,0,1,control
3095,2,69,3,NA,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,7,control
3095,2,69,3,NA,NA,3,NA,NA,single_best,naive,single_best,NA,NA,NA,0,NA,3,control
3096,2,25,3,NA,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_2,0,1,4,video
3096,2,25,3,NA,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_2,1,NA,6,video
3096,2,25,3,NA,NA,3,NA,NA,single_best,naive,targeting,NA,NA,cov_profile_2,0,NA,2,video
3097,2,75,2,NA,2,2,NA,2,targeting,single_best,single_best,cov_profile_1,NA,NA,1,0,3,control
3097,2,75,2,NA,2,2,NA,2,targeting,single_best,single_best,cov_profile_1,NA,NA,0,NA,4,control
3097,2,75,2,NA,2,2,NA,2,targeting,single_best,single_best,cov_profile_1,NA,NA,0,NA,4,control
3098,2,77,3,NA,NA,3,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,1,0,5,control
3098,2,77,3,NA,NA,3,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,6,control
3098,2,77,3,NA,NA,3,NA,NA,targeting,naive,naive,cov_profile_2,NA,NA,0,NA,6,control
3099,2,76,2,NA,1,2,NA,1,single_best,targeting,control,NA,cov_profile_1,NA,0,1,3,video
3099,2,76,2,NA,1,2,NA,1,single_best,targeting,control,NA,cov_profile_1,NA,0,NA,7,video
3099,2,76,2,NA,1,2,NA,1,single_best,targeting,control,NA,cov_profile_1,NA,1,NA,1,video
3100,2,35,3,NA,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_2,1,0,4,control
3100,2,35,3,NA,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_2,1,NA,3,control
3100,2,35,3,NA,NA,3,NA,NA,targeting,single_best,targeting,cov_profile_2,NA,cov_profile_2,0,NA,5,control
3101,2,70,2,NA,2,2,NA,2,naive,targeting,naive,NA,cov_profile_2,NA,0,1,4,video
3101,2,70,2,NA,2,2,NA,2,naive,targeting,naive,NA,cov_profile_2,NA,0,NA,7,video
3101,2,70,2,NA,2,2,NA,2,naive,targeting,naive,NA,cov_profile_2,NA,1,NA,6,video
3102,2,52,1,1,NA,1,1,NA,single_best,control,naive,NA,NA,NA,0,0,5,control
3102,2,52,1,1,NA,1,1,NA,single_best,control,naive,NA,NA,NA,0,NA,3,control
3102,2,52,1,1,NA,1,1,NA,single_best,control,naive,NA,NA,NA,0,NA,7,control
3103,2,73,1,2,NA,2,NA,2,single_best,targeting,control,NA,cov_profile_1,NA,0,1,4,video
3103,2,73,1,2,NA,2,NA,2,single_best,targeting,control,NA,cov_profile_1,NA,0,NA,4,video
3103,2,73,1,2,NA,2,NA,2,single_best,targeting,control,NA,cov_profile_1,NA,1,NA,7,video
3104,2,49,1,2,NA,3,NA,NA,targeting,naive,single_best,cov_profile_3,NA,NA,1,1,5,video
3104,2,49,1,2,NA,3,NA,NA,targeting,naive,single_best,cov_profile_3,NA,NA,0,NA,6,video
3104,2,49,1,2,NA,3,NA,NA,targeting,naive,single_best,cov_profile_3,NA,NA,0,NA,6,video
3105,2,66,1,1,NA,1,1,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,1,0,5,control
3105,2,66,1,1,NA,1,1,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,0,NA,3,control
3105,2,66,1,1,NA,1,1,NA,targeting,single_best,single_best,cov_profile_2,NA,NA,0,NA,7,control
3106,2,72,1,1,NA,1,1,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,1,5,video
3106,2,72,1,1,NA,1,1,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,1,NA,4,video
3106,2,72,1,1,NA,1,1,NA,targeting,single_best,targeting,cov_profile_3,NA,cov_profile_3,0,NA,7,video
3107,2,75,3,NA,NA,2,NA,1,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,1,1,3,video
3107,2,75,3,NA,NA,2,NA,1,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,0,NA,7,video
3107,2,75,3,NA,NA,2,NA,1,targeting,targeting,single_best,cov_profile_3,cov_profile_2,NA,1,NA,4,video
